,user_id,isbn,rating
0,11676,0002005018,7.158515453338623
1,116866,0002005018,6.387928009033203
2,152827,0060973129,7.410157203674316
3,157969,0374157065,7.364975929260254
4,67958,0399135782,7.457050800323486
5,213191,0399135782,6.788074016571045
6,245827,0399135782,6.927850723266602
7,11676,0671870432,6.994271278381348
8,263256,1558746218,7.036050319671631
9,226745,1881320189,7.165144920349121
10,7352,0440234743,5.04610538482666
11,12923,0440234743,6.80562162399292
12,13552,0440234743,6.874477386474609
13,21264,0440234743,4.432701110839844
14,31299,0440234743,6.102720260620117
15,64535,0440234743,5.930307388305664
16,70666,0440234743,5.471364974975586
17,75819,0440234743,6.373263835906982
18,79740,0440234743,4.103046894073486
19,85534,0440234743,7.8658623695373535
20,100393,0440234743,4.050478935241699
21,108143,0440234743,5.8041534423828125
22,116127,0440234743,6.1085286140441895
23,122251,0440234743,6.845822811126709
24,128463,0440234743,6.935812473297119
25,131703,0440234743,6.921989440917969
26,132144,0440234743,7.0703325271606445
27,134863,0440234743,7.371013641357422
28,136707,0440234743,6.863473892211914
29,143939,0440234743,4.212795257568359
30,144062,0440234743,8.74556827545166
31,150400,0440234743,5.465501308441162
32,154730,0440234743,4.109308242797852
33,165884,0440234743,4.668025493621826
34,187533,0440234743,9.052618026733398
35,187944,0440234743,6.830712795257568
36,217516,0440234743,5.342864990234375
37,227392,0440234743,5.00869607925415
38,240567,0440234743,6.3152899742126465
39,245616,0440234743,4.406126022338867
40,250101,0440234743,9.212491989135742
41,258884,0440234743,5.292395114898682
42,259223,0440234743,8.330699920654297
43,273979,0440234743,6.133337497711182
44,6242,0452264464,6.85089111328125
45,8570,0452264464,5.913821220397949
46,11104,0452264464,6.091612815856934
47,11676,0452264464,5.976658821105957
48,36197,0452264464,6.3877105712890625
49,36907,0452264464,6.328254222869873
50,80837,0452264464,5.732485294342041
51,102359,0452264464,8.073067665100098
52,144803,0452264464,6.482606887817383
53,165319,0452264464,5.133121490478516
54,174633,0452264464,8.051396369934082
55,221232,0452264464,6.25363826751709
56,252627,0452264464,7.736644268035889
57,271135,0452264464,4.943467140197754
58,271144,0452264464,6.245232105255127
59,11676,0609804618,8.506622314453125
60,79089,0609804618,8.166715621948242
61,271622,0609804618,9.15977954864502
62,141518,1841721522,8.129892349243164
63,157118,1841721522,8.636876106262207
64,14,0689821166,1.7555222511291504
65,4784,0971880107,1.1508718729019165
66,8453,0971880107,2.756704092025757
67,11554,0971880107,1.3575832843780518
68,12264,0971880107,2.7569258213043213
69,13088,0971880107,2.7569258213043213
70,13221,0971880107,1.6005418300628662
71,14049,0971880107,3.297680377960205
72,14461,0971880107,1.1979440450668335
73,20147,0971880107,0.5528735518455505
74,21404,0971880107,2.534575939178467
75,24664,0971880107,2.68721604347229
76,28091,0971880107,1.957079291343689
77,28735,0971880107,2.578922748565674
78,32329,0971880107,3.5276389122009277
79,33535,0971880107,2.7227942943573
80,37538,0971880107,2.129481315612793
81,40841,0971880107,2.756779909133911
82,41596,0971880107,3.2950239181518555
83,45666,0971880107,3.3024561405181885
84,46398,0971880107,3.6161203384399414
85,49954,0971880107,2.7569258213043213
86,51803,0971880107,2.337491035461426
87,55894,0971880107,2.8322508335113525
88,59994,0971880107,2.881772994995117
89,60633,0971880107,2.75760817527771
90,61028,0971880107,3.330322265625
91,64819,0971880107,3.2686731815338135
92,65145,0971880107,2.977259397506714
93,65370,0971880107,2.2125988006591797
94,67636,0971880107,2.75622296333313
95,67704,0971880107,2.7569448947906494
96,69378,0971880107,0.30691832304000854
97,70153,0971880107,4.407851219177246
98,71162,0971880107,4.750526428222656
99,71464,0971880107,2.7558059692382812
100,72030,0971880107,2.7569258213043213
101,74910,0971880107,3.042506217956543
102,79738,0971880107,2.5620100498199463
103,83469,0971880107,1.5270166397094727
104,84682,0971880107,2.376925230026245
105,89867,0971880107,1.9188532829284668
106,91254,0971880107,2.762183427810669
107,92727,0971880107,2.7569258213043213
108,98655,0971880107,3.3361244201660156
109,104268,0971880107,3.6898534297943115
110,111433,0971880107,3.1574974060058594
111,114434,0971880107,2.759204626083374
112,121070,0971880107,2.0931026935577393
113,127619,0971880107,2.7569258213043213
114,128447,0971880107,3.892589569091797
115,130915,0971880107,3.246281623840332
116,133645,0971880107,2.781200647354126
117,136139,0971880107,3.9873712062835693
118,136237,0971880107,3.093034029006958
