,user_id,isbn,rating
0,11676,0002005018,7.023287773132324
1,116866,0002005018,9.128093719482422
2,152827,0060973129,8.19973087310791
3,157969,0374157065,6.309226989746094
4,67958,0399135782,9.417166709899902
5,213191,0399135782,6.794940948486328
6,245827,0399135782,7.371782302856445
7,11676,0671870432,6.466753005981445
8,263256,1558746218,8.028297424316406
9,226745,1881320189,7.071533203125
10,7352,0440234743,6.302595138549805
11,12923,0440234743,5.563076019287109
12,13552,0440234743,7.316647529602051
13,21264,0440234743,4.136326789855957
14,31299,0440234743,8.14477825164795
15,64535,0440234743,4.812412261962891
16,70666,0440234743,6.873356819152832
17,75819,0440234743,8.051814079284668
18,79740,0440234743,3.5470621585845947
19,85534,0440234743,9.816484451293945
20,100393,0440234743,2.786248207092285
21,108143,0440234743,6.167093753814697
22,116127,0440234743,4.836119651794434
23,122251,0440234743,6.628195762634277
24,128463,0440234743,5.975420951843262
25,131703,0440234743,6.830657005310059
26,132144,0440234743,6.1355743408203125
27,134863,0440234743,6.996870040893555
28,136707,0440234743,6.989616394042969
29,143939,0440234743,6.966883182525635
30,144062,0440234743,8.654655456542969
31,150400,0440234743,3.8153183460235596
32,154730,0440234743,2.775095224380493
33,165884,0440234743,3.348663806915283
34,187533,0440234743,6.471122741699219
35,187944,0440234743,6.120908260345459
36,217516,0440234743,5.494898796081543
37,227392,0440234743,4.209359169006348
38,240567,0440234743,6.0770416259765625
39,245616,0440234743,3.7138099670410156
40,250101,0440234743,9.144939422607422
41,258884,0440234743,6.806343078613281
42,259223,0440234743,8.133393287658691
43,273979,0440234743,5.972725868225098
44,6242,0452264464,2.58839750289917
45,8570,0452264464,5.1966352462768555
46,11104,0452264464,7.0550384521484375
47,11676,0452264464,11.573637962341309
48,36197,0452264464,4.028836727142334
49,36907,0452264464,7.548837661743164
50,80837,0452264464,5.078320503234863
51,102359,0452264464,9.538476943969727
52,144803,0452264464,5.7270355224609375
53,165319,0452264464,7.985301971435547
54,174633,0452264464,10.702339172363281
55,221232,0452264464,7.820183277130127
56,252627,0452264464,8.57571029663086
57,271135,0452264464,5.798418998718262
58,271144,0452264464,5.792213439941406
59,11676,0609804618,6.524378776550293
60,79089,0609804618,8.27504825592041
61,271622,0609804618,7.970317840576172
62,141518,1841721522,7.898184299468994
63,157118,1841721522,11.013370513916016
64,14,0689821166,3.246983289718628
65,4784,0971880107,2.8501129150390625
66,8453,0971880107,3.3927500247955322
67,11554,0971880107,0.02672290802001953
68,12264,0971880107,3.960357666015625
69,13088,0971880107,4.8923420906066895
70,13221,0971880107,1.2836674451828003
71,14049,0971880107,3.5067429542541504
72,14461,0971880107,3.2605249881744385
73,20147,0971880107,-0.157456636428833
74,21404,0971880107,3.456007719039917
75,24664,0971880107,1.2308061122894287
76,28091,0971880107,1.8530197143554688
77,28735,0971880107,1.0563344955444336
78,32329,0971880107,3.3399486541748047
79,33535,0971880107,1.1740920543670654
80,37538,0971880107,2.0705718994140625
81,40841,0971880107,2.9209046363830566
82,41596,0971880107,3.6249208450317383
83,45666,0971880107,4.340198516845703
84,46398,0971880107,3.0421571731567383
85,49954,0971880107,0.9583168029785156
86,51803,0971880107,2.1728992462158203
87,55894,0971880107,3.4914984703063965
88,59994,0971880107,6.683122634887695
89,60633,0971880107,1.6681632995605469
90,61028,0971880107,4.038545608520508
91,64819,0971880107,5.526030540466309
92,65145,0971880107,5.488064289093018
93,65370,0971880107,1.7515857219696045
94,67636,0971880107,3.2627344131469727
95,67704,0971880107,1.7080103158950806
96,69378,0971880107,3.728633403778076
97,70153,0971880107,4.4859466552734375
98,71162,0971880107,5.1631364822387695
99,71464,0971880107,3.0619335174560547
100,72030,0971880107,2.482736110687256
101,74910,0971880107,4.806488037109375
102,79738,0971880107,3.7325634956359863
103,83469,0971880107,1.6700876951217651
104,84682,0971880107,4.78669548034668
105,89867,0971880107,3.1628897190093994
106,91254,0971880107,3.5124831199645996
107,92727,0971880107,2.8133463859558105
108,98655,0971880107,2.907078504562378
109,104268,0971880107,3.2539217472076416
110,111433,0971880107,5.322863578796387
111,114434,0971880107,3.2921035289764404
112,121070,0971880107,1.549626350402832
113,127619,0971880107,2.5689356327056885
114,128447,0971880107,4.651182174682617
115,130915,0971880107,3.7920079231262207
116,133645,0971880107,2.7343759536743164
117,136139,0971880107,2.3661227226257324
118,136237,0971880107,4.845717430114746
119,141842,0971880107,5.914424419403076
120,142600,0971880107,5.114718437194824
121,144133,0971880107,2.0513367652893066
122,148191,0971880107,2.398958206176758
123,150657,0971880107,4.996281147003174
124,157783,0971880107,2.355358600616455
125,159720,0971880107,0.9242522716522217
126,160241,0971880107,2.3247194290161133
127,161726,0971880107,1.8913218975067139
128,171506,0971880107,3.867189407348633
129,172406,0971880107,6.5584306716918945
130,173190,0971880107,2.7512149810791016
