,user_id,isbn,rating
0,11676,0002005018,7.987562656402588
1,116866,0002005018,8.554795265197754
2,152827,0060973129,7.613761901855469
3,157969,0374157065,8.210274696350098
4,67958,0399135782,10.0
5,213191,0399135782,6.36097526550293
6,245827,0399135782,5.69766092300415
7,11676,0671870432,6.126690864562988
8,263256,1558746218,7.0
9,226745,1881320189,8.641265869140625
10,7352,0440234743,5.845606803894043
11,12923,0440234743,7.0
12,13552,0440234743,7.258329391479492
13,21264,0440234743,4.564587116241455
14,31299,0440234743,8.138493537902832
15,64535,0440234743,6.086440563201904
16,70666,0440234743,5.92463493347168
17,75819,0440234743,7.376341342926025
18,79740,0440234743,4.526805877685547
19,85534,0440234743,8.643385887145996
20,100393,0440234743,3.279883861541748
21,108143,0440234743,7.92210578918457
22,116127,0440234743,7.0
23,122251,0440234743,6.7762346267700195
24,128463,0440234743,7.0
25,131703,0440234743,7.0
26,132144,0440234743,7.0
27,134863,0440234743,7.821398735046387
28,136707,0440234743,7.0
29,143939,0440234743,7.105983734130859
30,144062,0440234743,9.229665756225586
31,150400,0440234743,7.0
32,154730,0440234743,4.256385803222656
33,165884,0440234743,4.445080757141113
34,187533,0440234743,7.611813068389893
35,187944,0440234743,7.0
36,217516,0440234743,5.610901832580566
37,227392,0440234743,5.20673131942749
38,240567,0440234743,6.7437334060668945
39,245616,0440234743,4.989488124847412
40,250101,0440234743,9.116301536560059
41,258884,0440234743,6.254354000091553
42,259223,0440234743,8.229107856750488
43,273979,0440234743,6.866290092468262
44,6242,0452264464,5.175684928894043
45,8570,0452264464,6.936655044555664
46,11104,0452264464,8.074775695800781
47,11676,0452264464,7.758368015289307
48,36197,0452264464,7.0
49,36907,0452264464,8.430048942565918
50,80837,0452264464,7.489794731140137
51,102359,0452264464,8.151398658752441
52,144803,0452264464,7.0
53,165319,0452264464,5.716428279876709
54,174633,0452264464,10.0
55,221232,0452264464,7.934299945831299
56,252627,0452264464,9.300500869750977
57,271135,0452264464,7.334328651428223
58,271144,0452264464,4.697525501251221
59,11676,0609804618,7.976092338562012
60,79089,0609804618,8.165566444396973
61,271622,0609804618,8.831148147583008
62,141518,1841721522,8.793383598327637
63,157118,1841721522,10.0
64,14,0689821166,5.400106430053711
65,4784,0971880107,5.215836524963379
66,8453,0971880107,7.0
67,11554,0971880107,1.0
