,user_id,isbn,rating
0,11676,0002005018,7.326282501220703
1,116866,0002005018,8.242721557617188
2,152827,0060973129,8.705464363098145
3,157969,0374157065,7.610968589782715
4,67958,0399135782,8.323102951049805
5,213191,0399135782,7.051201820373535
6,245827,0399135782,5.570717811584473
7,11676,0671870432,6.294465065002441
8,263256,1558746218,7.0
9,226745,1881320189,8.656049728393555
10,7352,0440234743,5.771761894226074
11,12923,0440234743,7.0
12,13552,0440234743,7.315382957458496
13,21264,0440234743,5.336852073669434
14,31299,0440234743,7.348662853240967
15,64535,0440234743,6.192739486694336
16,70666,0440234743,5.6561102867126465
17,75819,0440234743,6.825405120849609
18,79740,0440234743,4.618242263793945
19,85534,0440234743,7.5724005699157715
20,100393,0440234743,3.448646306991577
21,108143,0440234743,7.507730484008789
22,116127,0440234743,7.0
23,122251,0440234743,6.716108322143555
24,128463,0440234743,7.0
25,131703,0440234743,7.0
26,132144,0440234743,7.0
27,134863,0440234743,6.579914569854736
28,136707,0440234743,7.0
29,143939,0440234743,6.7910990715026855
30,144062,0440234743,8.745017051696777
31,150400,0440234743,7.0
32,154730,0440234743,3.7676644325256348
33,165884,0440234743,4.7446136474609375
34,187533,0440234743,7.617061614990234
35,187944,0440234743,7.0
36,217516,0440234743,5.787530422210693
37,227392,0440234743,5.078041076660156
38,240567,0440234743,6.493293762207031
39,245616,0440234743,4.326723098754883
40,250101,0440234743,9.103918075561523
41,258884,0440234743,6.410027027130127
42,259223,0440234743,7.928708076477051
43,273979,0440234743,6.778059482574463
44,6242,0452264464,5.110056400299072
45,8570,0452264464,7.241194248199463
46,11104,0452264464,7.909821510314941
47,11676,0452264464,7.271174430847168
48,36197,0452264464,7.0
49,36907,0452264464,8.570971488952637
50,80837,0452264464,7.416138172149658
51,102359,0452264464,8.460012435913086
52,144803,0452264464,7.0
53,165319,0452264464,5.958627700805664
54,174633,0452264464,9.863658905029297
55,221232,0452264464,8.017423629760742
56,252627,0452264464,8.936344146728516
57,271135,0452264464,7.101280689239502
58,271144,0452264464,5.25346565246582
59,11676,0609804618,8.33842945098877
60,79089,0609804618,7.874752044677734
61,271622,0609804618,8.733715057373047
62,141518,1841721522,9.326642036437988
63,157118,1841721522,10.0
64,14,0689821166,5.963323593139648
65,4784,0971880107,5.5082197189331055
66,8453,0971880107,7.0
67,11554,0971880107,2.7903730869293213
68,12264,0971880107,7.0
69,13088,0971880107,7.0
70,13221,0971880107,2.3818626403808594
71,14049,0971880107,2.956082344055176
72,14461,0971880107,3.977285146713257
73,20147,0971880107,4.336517333984375
74,21404,0971880107,1.9138010740280151
75,24664,0971880107,7.0
76,28091,0971880107,3.6195080280303955
77,28735,0971880107,2.916715145111084
78,32329,0971880107,4.604210376739502
79,33535,0971880107,7.0
80,37538,0971880107,3.2073020935058594
81,40841,0971880107,7.0
82,41596,0971880107,2.391418218612671
83,45666,0971880107,7.0
84,46398,0971880107,4.463402271270752
85,49954,0971880107,7.0
86,51803,0971880107,1.7201491594314575
87,55894,0971880107,7.0
88,59994,0971880107,2.268770217895508
89,60633,0971880107,7.0
90,61028,0971880107,3.4146974086761475
91,64819,0971880107,7.0
92,65145,0971880107,3.0641422271728516
93,65370,0971880107,3.6733016967773438
94,67636,0971880107,7.0
95,67704,0971880107,7.0
96,69378,0971880107,3.576586961746216
97,70153,0971880107,3.474371910095215
98,71162,0971880107,2.763551712036133
99,71464,0971880107,7.0
100,72030,0971880107,7.0
101,74910,0971880107,2.140620708465576
102,79738,0971880107,7.0
103,83469,0971880107,7.0
104,84682,0971880107,4.633292198181152
105,89867,0971880107,1.0
106,91254,0971880107,7.0
107,92727,0971880107,3.699549674987793
108,98655,0971880107,2.8661317825317383
109,104268,0971880107,3.6215922832489014
110,111433,0971880107,2.6888060569763184
111,114434,0971880107,7.0
112,121070,0971880107,3.757530689239502
