,user_id,isbn,rating
0,11676,0002005018,6.611941814422607
1,116866,0002005018,6.5705156326293945
2,152827,0060973129,7.6887593269348145
3,157969,0374157065,7.3969855308532715
4,67958,0399135782,8.260519981384277
5,213191,0399135782,6.553144931793213
6,245827,0399135782,5.628834247589111
7,11676,0671870432,6.5078349113464355
8,263256,1558746218,7.0
9,226745,1881320189,7.211422920227051
10,7352,0440234743,7.237410068511963
11,12923,0440234743,7.0
12,13552,0440234743,7.6240692138671875
13,21264,0440234743,6.34365177154541
14,31299,0440234743,7.113332271575928
15,64535,0440234743,7.138556003570557
16,70666,0440234743,6.204722881317139
17,75819,0440234743,6.899791240692139
18,79740,0440234743,4.341092586517334
19,85534,0440234743,8.14935302734375
20,100393,0440234743,3.5362281799316406
21,108143,0440234743,7.539828300476074
22,116127,0440234743,7.0
23,122251,0440234743,7.646191120147705
24,128463,0440234743,7.0
25,131703,0440234743,7.0
26,132144,0440234743,7.0
27,134863,0440234743,7.050510406494141
28,136707,0440234743,7.0
29,143939,0440234743,7.34692907333374
30,144062,0440234743,7.374823093414307
31,150400,0440234743,7.0
32,154730,0440234743,2.7623353004455566
33,165884,0440234743,4.743500709533691
34,187533,0440234743,7.646191120147705
35,187944,0440234743,7.0
36,217516,0440234743,7.039392948150635
37,227392,0440234743,5.297000408172607
38,240567,0440234743,6.709807872772217
39,245616,0440234743,3.6555728912353516
40,250101,0440234743,8.162044525146484
41,258884,0440234743,6.137912273406982
42,259223,0440234743,8.06863784790039
43,273979,0440234743,6.768454551696777
44,6242,0452264464,5.4665374755859375
45,8570,0452264464,7.215790271759033
46,11104,0452264464,6.653282165527344
47,11676,0452264464,7.436507225036621
48,36197,0452264464,7.0
49,36907,0452264464,8.702620506286621
50,80837,0452264464,6.461311340332031
51,102359,0452264464,7.387552261352539
52,144803,0452264464,7.0
53,165319,0452264464,6.2267656326293945
54,174633,0452264464,8.222123146057129
55,221232,0452264464,5.948657989501953
56,252627,0452264464,8.957079887390137
57,271135,0452264464,6.523648262023926
58,271144,0452264464,5.194607257843018
59,11676,0609804618,7.9739909172058105
60,79089,0609804618,6.65857458114624
61,271622,0609804618,7.716931343078613
62,141518,1841721522,7.6713480949401855
63,157118,1841721522,7.843011856079102
64,14,0689821166,2.5345726013183594
65,4784,0971880107,1.6303611993789673
66,8453,0971880107,7.0
67,11554,0971880107,2.0540571212768555
68,12264,0971880107,7.0
69,13088,0971880107,7.0
70,13221,0971880107,1.1604304313659668
71,14049,0971880107,1.8532661199569702
72,14461,0971880107,2.740902900695801
73,20147,0971880107,1.7600408792495728
74,21404,0971880107,2.5373833179473877
75,24664,0971880107,7.0
76,28091,0971880107,1.8353604078292847
77,28735,0971880107,2.075432538986206
78,32329,0971880107,2.465911865234375
79,33535,0971880107,7.0
80,37538,0971880107,4.80931282043457
81,40841,0971880107,7.0
82,41596,0971880107,2.008509635925293
83,45666,0971880107,7.0
84,46398,0971880107,2.073296070098877
85,49954,0971880107,7.0
86,51803,0971880107,1.57033371925354
87,55894,0971880107,7.0
88,59994,0971880107,1.6303611993789673
89,60633,0971880107,7.0
90,61028,0971880107,6.904759883880615
91,64819,0971880107,7.0
92,65145,0971880107,4.232223987579346
93,65370,0971880107,1.0
94,67636,0971880107,7.0
95,67704,0971880107,7.0
96,69378,0971880107,2.334962844848633
97,70153,0971880107,2.6696133613586426
98,71162,0971880107,2.5827016830444336
99,71464,0971880107,7.0
100,72030,0971880107,7.0
101,74910,0971880107,1.6303611993789673
102,79738,0971880107,7.0
103,83469,0971880107,7.0
104,84682,0971880107,4.020593643188477
105,89867,0971880107,1.0
106,91254,0971880107,7.0
107,92727,0971880107,2.0407214164733887
108,98655,0971880107,1.5183212757110596
109,104268,0971880107,4.679007053375244
110,111433,0971880107,1.6303611993789673
111,114434,0971880107,7.0
112,121070,0971880107,3.5910677909851074
113,127619,0971880107,7.0
114,128447,0971880107,1.6303611993789673
115,130915,0971880107,4.574550151824951
116,133645,0971880107,7.0
117,136139,0971880107,4.92599630355835
118,136237,0971880107,2.7018494606018066
119,141842,0971880107,1.2128336429595947
120,142600,0971880107,2.9088096618652344
121,144133,0971880107,1.493455410003662
122,148191,0971880107,1.4932610988616943
123,150657,0971880107,1.1940609216690063
124,157783,0971880107,7.0
125,159720,0971880107,2.9571313858032227
126,160241,0971880107,7.0
127,161726,0971880107,7.0
128,171506,0971880107,2.8494997024536133
129,172406,0971880107,4.602178573608398
130,173190,0971880107,2.6511378288269043
131,173315,0971880107,1.6303611993789673
132,174657,0971880107,1.783758282661438
133,175254,0971880107,2.543665885925293
134,178072,0971880107,2.5136146545410156
135,179791,0971880107,4.905397415161133
